market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2
1.20858709,Shelby Rogers,Arianne Hartono,1.18,6.4,Shelby Rogers,Shelby Rogers,Arianne Hartono,2023-01-16,shelby rogers,arianne hartono,4943786,10348656
1.208587094,Kaja Juvan,Selena Janicijevic,1.46,3.25,Kaja Juvan,Kaja Juvan,Selena Janicijevic,2023-01-16,kaja juvan,selena janicijevic,9635566,21067307
1.208587098,Caroline Garcia,Katherine Sebov,1.12,8.8,Caroline Garcia,Caroline Garcia,Katherine Sebov,2023-01-16,caroline garcia,katherine sebov,5248977,8944358
1.208587102,Kristina Kucova,Diana Shnaider,34.0,1.01,Diana Shnaider,Diana Shnaider,Kristina Kucova,2023-01-16,kristina kucova,diana shnaider,3990441,41341015
1.208587106,Martina Trevisan,Anna Karolina Schmiedlova,2.02,1.98,Anna Karolina Schmiedlova,Anna Karolina Schmiedlova,Martina Trevisan,2023-01-16,martina trevisan,anna karolina schmiedlova,9345630,51650670
1.20858711,Olivia Gadecki,Polina Kudermetova,2.82,1.55,Olivia Gadecki,Olivia Gadecki,Polina Kudermetova,2023-01-16,olivia gadecki,polina kudermetova,11861440,20136621
1.208587114,Tatjana Maria,Lucrezia Stefanini,100.0,1.01,Lucrezia Stefanini,Lucrezia Stefanini,Tatjana Maria,2023-01-16,tatjana maria,lucrezia stefanini,7299657,9633869
1.208587118,Clara Burel,Talia Gibson,1.01,80.0,Clara Burel,Clara Burel,Talia Gibson,2023-01-16,clara burel,talia gibson,10351066,24143426
1.208587122,Lesia Tsurenko,Karolina Muchova,2.74,1.61,Karolina Muchova,Karolina Muchova,Lesia Tsurenko,2023-01-16,lesia tsurenko,karolina muchova,5300861,9632758
1.208587162,Coco Vandeweghe,Anhelina Kalinina,3.4,1.42,Anhelina Kalinina,Anhelina Kalinina,Coco Vandeweghe,2023-01-16,coco vandeweghe,anhelina kalinina,2328051,8907168
1.208587166,Donna Vekic,Oksana Selekhmeteva,1.11,13.5,Donna Vekic,Donna Vekic,Oksana Selekhmeteva,2023-01-16,donna vekic,oksana selekhmeteva,6603944,21651917
1.20858717,Evgeniya Rodina,Katie Volynets,4.2,1.01,Katie Volynets,Katie Volynets,Evgeniya Rodina,2023-01-16,evgeniya rodina,katie volynets,2415530,13369546
1.208660129,Nadia Podoroska,Leolia Jeanjean,1.8,2.08,Nadia Podoroska,Nadia Podoroska,Leolia Jeanjean,2023-01-16,nadia podoroska,leolia jeanjean,9042349,9627959
1.208739103,Emma Raducanu,Coco Gauff,100.0,1.01,Coco Gauff,Coco Gauff,Emma Raducanu,2023-01-16,emma raducanu,coco gauff,18849246,27552403
1.208739165,Marta Kostyuk,Olivia Gadecki,1.17,7.6,Marta Kostyuk,Marta Kostyuk,Olivia Gadecki,2023-01-16,marta kostyuk,olivia gadecki,11694656,11861440
1.208739579,Cristina Bucsa,Bianca Andreescu,1.01,100.0,Cristina Bucsa,Cristina Bucsa,Bianca Andreescu,2023-01-16,cristina bucsa,bianca andreescu,9629258,10141729
1.208742306,Maria Sakkari,Diana Shnaider,1.23,5.4,Maria Sakkari,Maria Sakkari,Diana Shnaider,2023-01-16,maria sakkari,diana shnaider,9002331,41341015
1.208742887,Danielle Collins,Karolina Muchova,1.01,16.0,Danielle Collins,Danielle Collins,Karolina Muchova,2023-01-16,danielle collins,karolina muchova,9626845,9632758
1.208743713,Bernarda Pera,Qinwen Zheng,16.0,1.07,Bernarda Pera,Bernarda Pera,Qinwen Zheng,2023-01-16,bernarda pera,qinwen zheng,8784983,18848380
1.208743922,Petra Kvitova,Anhelina Kalinina,100.0,1.01,Anhelina Kalinina,Anhelina Kalinina,Petra Kvitova,2023-01-16,petra kvitova,anhelina kalinina,2497008,8907168
1.208744148,Barbora Krejcikova,Clara Burel,1.22,5.5,Barbora Krejcikova,Barbora Krejcikova,Clara Burel,2023-01-16,barbora krejcikova,clara burel,8784972,10351066
1.208745233,Jelena Ostapenko,Anna Bondar,1.2,5.4,Jelena Ostapenko,Jelena Ostapenko,Anna Bondar,2023-01-16,jelena ostapenko,anna bondar,8827537,9304685
1.208747188,Victoria Azarenka,Nadia Podoroska,1.11,10.0,Victoria Azarenka,Victoria Azarenka,Nadia Podoroska,2023-01-16,victoria azarenka,nadia podoroska,2263640,9042349
1.2087489,Lin Zhu,Jil Teichmann,1.01,26.0,Lin Zhu,Lin Zhu,Jil Teichmann,2023-01-16,lin zhu,jil teichmann,8714569,9247812
1.208778364,Taylor Townsend,Ekaterina Alexandrova,100.0,1.01,Ekaterina Alexandrova,Ekaterina Alexandrova,Taylor Townsend,2023-01-16,taylor townsend,ekaterina alexandrova,7066166,8681458
1.20877843,Camila Giorgi,Anna Karolina Schmiedlova,1.4,3.5,Camila Giorgi,Camila Giorgi,Anna Karolina Schmiedlova,2023-01-16,camila giorgi,anna karolina schmiedlova,5619012,7289609
1.208778566,Shelby Rogers,Aryna Sabalenka,5.7,1.22,Aryna Sabalenka,Aryna Sabalenka,Shelby Rogers,2023-01-16,shelby rogers,aryna sabalenka,4943786,9628840
1.208782628,Kimberly Birrell,Linda Fruhvirtova,1000.0,1.51,Linda Fruhvirtova,Linda Fruhvirtova,Kimberly Birrell,2023-01-16,kimberly birrell,linda fruhvirtova,8183109,22108509
1.208782884,Caroline Garcia,Leylah Fernandez,1.45,3.25,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-01-16,caroline garcia,leylah fernandez,5248977,11987709
1.208792045,Veronika Kudermetova,Katie Volynets,1.1,10.0,Katie Volynets,Katie Volynets,Veronika Kudermetova,2023-01-16,veronika kudermetova,katie volynets,8279497,13369546
1.208797173,Yulia Putintseva,Karolina Pliskova,100.0,1.01,Karolina Pliskova,Karolina Pliskova,Yulia Putintseva,2023-01-16,yulia putintseva,karolina pliskova,4259580,6199453
1.208831641,Lauren Davis,Elise Mertens,110.0,1.01,Elise Mertens,Elise Mertens,Lauren Davis,2023-01-16,lauren davis,elise mertens,4176991,9002334
1.208833488,Lin Zhu,Maria Sakkari,1.01,100.0,Lin Zhu,Lin Zhu,Maria Sakkari,2023-01-16,lin zhu,maria sakkari,8714569,9002331
1.20883355,Barbora Krejcikova,Anhelina Kalinina,1.81,2.22,Barbora Krejcikova,Barbora Krejcikova,Anhelina Kalinina,2023-01-16,barbora krejcikova,anhelina kalinina,8784972,8907168
1.208834395,Jelena Ostapenko,Kateryna Baindl,1.41,3.35,Jelena Ostapenko,Jelena Ostapenko,Kateryna Baindl,2023-01-16,jelena ostapenko,kateryna baindl,8827537,42315957
1.208835024,Cristina Bucsa,Iga Swiatek,23.0,1.04,Iga Swiatek,Iga Swiatek,Cristina Bucsa,2023-01-16,cristina bucsa,iga swiatek,9629258,12085633
1.208835131,Laura Siegemund,Irina Camelia Begu,1.01,100.0,Laura Siegemund,Laura Siegemund,Irina Camelia Begu,2023-01-16,laura siegemund,irina camelia begu,4829328,5253284
1.208836998,Ons Jabeur,Marketa Vondrousova,100.0,1.01,Marketa Vondrousova,Marketa Vondrousova,Ons Jabeur,2023-01-16,ons jabeur,marketa vondrousova,6161111,9433253
1.208837121,Lucrezia Stefanini,Varvara Gracheva,2.74,1.55,Varvara Gracheva,Varvara Gracheva,Lucrezia Stefanini,2023-01-16,lucrezia stefanini,varvara gracheva,9633869,10942984
1.208837185,Anett Kontaveit,Magda Linette,1.61,2.52,Magda Linette,Magda Linette,Anett Kontaveit,2023-01-16,anett kontaveit,magda linette,5300737,7083215
1.208837257,Belinda Bencic,Claire Liu,1.06,1000.0,Belinda Bencic,Belinda Bencic,Claire Liu,2023-01-16,belinda bencic,claire liu,6390244,9633041
1.208838496,Jessica Pegula,Marta Kostyuk,1.36,3.85,Jessica Pegula,Jessica Pegula,Marta Kostyuk,2023-01-16,jessica pegula,marta kostyuk,6215852,11694656
1.20883965,Petra Martic,Shuai Zhang,100.0,1.01,Shuai Zhang,Shuai Zhang,Petra Martic,2023-01-16,petra martic,shuai zhang,2346703,2386498
1.208839737,Nuria Parrizas Diaz,Anastasia Potapova,1.01,1.5,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Anastasia Potapova,2023-01-16,nuria parrizas diaz,anastasia potapova,9364864,10554735
1.208840618,Bernarda Pera,Coco Gauff,6.4,1.18,Coco Gauff,Coco Gauff,Bernarda Pera,2023-01-16,bernarda pera,coco gauff,8784983,27552403
1.208841049,Victoria Azarenka,Madison Keys,1.99,2.0,Victoria Azarenka,Victoria Azarenka,Madison Keys,2023-01-16,victoria azarenka,madison keys,2263640,3800907
1.208841828,Danielle Collins,Elena Rybakina,2.26,1.77,Elena Rybakina,Elena Rybakina,Danielle Collins,2023-01-16,danielle collins,elena rybakina,9626845,10349398
1.208862969,Elise Mertens,Aryna Sabalenka,5.6,1.22,Aryna Sabalenka,Aryna Sabalenka,Elise Mertens,2023-01-16,elise mertens,aryna sabalenka,9002334,9628840
1.208863068,Magda Linette,Ekaterina Alexandrova,2.3,1.78,Magda Linette,Magda Linette,Ekaterina Alexandrova,2023-01-16,magda linette,ekaterina alexandrova,7083215,8681458
1.208871172,Karolina Pliskova,Varvara Gracheva,1.33,140.0,Karolina Pliskova,Karolina Pliskova,Varvara Gracheva,2023-01-16,karolina pliskova,varvara gracheva,6199453,10942984
1.208871234,Shuai Zhang,Katie Volynets,1.39,3.6,Shuai Zhang,Shuai Zhang,Katie Volynets,2023-01-16,shuai zhang,katie volynets,2386498,13369546
1.208871296,Laura Siegemund,Caroline Garcia,50.0,1.01,Caroline Garcia,Caroline Garcia,Laura Siegemund,2023-01-16,laura siegemund,caroline garcia,4829328,5248977
1.208871359,Donna Vekic,Nuria Parrizas Diaz,1.39,3.7,Donna Vekic,Donna Vekic,Nuria Parrizas Diaz,2023-01-16,donna vekic,nuria parrizas diaz,6603944,9364864
1.20887196,Camila Giorgi,Belinda Bencic,100.0,1.01,Belinda Bencic,Belinda Bencic,Camila Giorgi,2023-01-16,camila giorgi,belinda bencic,5619012,6390244
1.208879745,Marketa Vondrousova,Linda Fruhvirtova,100.0,1.01,Linda Fruhvirtova,Linda Fruhvirtova,Marketa Vondrousova,2023-01-16,marketa vondrousova,linda fruhvirtova,9433253,22108509
1.208911526,Jessica Pegula,Barbora Krejcikova,1.54,2.92,Jessica Pegula,Jessica Pegula,Barbora Krejcikova,2023-01-16,jessica pegula,barbora krejcikova,6215852,8784972
1.208913043,Elena Rybakina,Iga Swiatek,1.01,60.0,Elena Rybakina,Elena Rybakina,Iga Swiatek,2023-01-16,elena rybakina,iga swiatek,10349398,12085633
1.208918535,Jelena Ostapenko,Coco Gauff,1.01,1000.0,Jelena Ostapenko,Jelena Ostapenko,Coco Gauff,2023-01-16,jelena ostapenko,coco gauff,8827537,27552403
1.208932888,Victoria Azarenka,Lin Zhu,1.01,1000.0,Victoria Azarenka,Victoria Azarenka,Lin Zhu,2023-01-16,victoria azarenka,lin zhu,2263640,8714569
1.208957553,Shuai Zhang,Karolina Pliskova,95.0,1.6,Karolina Pliskova,Karolina Pliskova,Shuai Zhang,2023-01-16,shuai zhang,karolina pliskova,2386498,6199453
1.208960515,Belinda Bencic,Aryna Sabalenka,100.0,1.72,Aryna Sabalenka,Aryna Sabalenka,Belinda Bencic,2023-01-16,belinda bencic,aryna sabalenka,6390244,9628840
1.208960997,Donna Vekic,Linda Fruhvirtova,1.01,32.0,Donna Vekic,Donna Vekic,Linda Fruhvirtova,2023-01-16,donna vekic,linda fruhvirtova,6603944,22108509
1.208981477,Caroline Garcia,Magda Linette,1.48,3.1,Magda Linette,Magda Linette,Caroline Garcia,2023-01-16,caroline garcia,magda linette,5248977,7083215
1.20900686,Jelena Ostapenko,Elena Rybakina,100.0,1.01,Elena Rybakina,Elena Rybakina,Jelena Ostapenko,2023-01-16,jelena ostapenko,elena rybakina,8827537,10349398
1.20902996,Victoria Azarenka,Jessica Pegula,3.9,1000.0,Victoria Azarenka,Victoria Azarenka,Jessica Pegula,2023-01-16,victoria azarenka,jessica pegula,2263640,6215852
1.209048407,Karolina Pliskova,Magda Linette,1.58,2.76,Magda Linette,Magda Linette,Karolina Pliskova,2023-01-16,karolina pliskova,magda linette,6199453,7083215
1.209048469,Donna Vekic,Aryna Sabalenka,3.8,1.36,Aryna Sabalenka,Aryna Sabalenka,Donna Vekic,2023-01-16,donna vekic,aryna sabalenka,6603944,9628840
1.209094042,Victoria Azarenka,Elena Rybakina,1000.0,1.53,Elena Rybakina,Elena Rybakina,Victoria Azarenka,2023-01-16,victoria azarenka,elena rybakina,2263640,10349398
1.209125934,Magda Linette,Aryna Sabalenka,430.0,1.21,Aryna Sabalenka,Aryna Sabalenka,Magda Linette,2023-01-16,magda linette,aryna sabalenka,7083215,9628840
1.209170446,Aryna Sabalenka,Elena Rybakina,1.01,1000.0,Aryna Sabalenka,Aryna Sabalenka,Elena Rybakina,2023-01-16,aryna sabalenka,elena rybakina,9628840,10349398
